Genero,PersonaMayor,Socio,Dependientes,Permanencia,ServicioTelefonico,VariasLineas,ServicioInternet,SeguridadLinea,CopiaSeguridadLinea,ProteccionDispositivo,ServicioTecnico,ServicioTV,ServicioPeliculas,Contrato,MetodoPago,RecargoMensual,TotalRecargo,Abandono
0,1,1,0,29,0,2,0,1,0,1,0,0,1,0,0,-0.6567984249845841,-0.4656623404023837,0
1,1,0,0,3,0,2,0,0,0,1,0,0,1,0,0,-0.7847567939973755,-0.949780540482622,1
1,1,0,0,13,1,1,1,0,1,1,0,1,1,0,0,1.4005062612210766,-0.40576847032998253,1
1,1,1,0,57,1,1,1,0,1,0,0,0,1,0,0,0.8338334841644283,1.1665504830155708,0
0,0,0,0,31,0,2,0,1,1,0,1,0,1,1,3,-0.4956041159684701,-0.33697772239573925,0
0,0,1,0,45,1,1,1,1,1,1,1,1,1,2,1,1.61321627724234,1.2137502965853437,0
0,0,1,1,61,1,1,0,1,1,1,1,1,1,1,1,0.775670589158614,1.432088068430551,0
1,0,0,0,50,1,1,2,2,2,2,2,2,2,1,3,-1.3248408190513656,-0.4804095225654372,0
0,1,0,0,19,1,0,1,1,1,0,1,1,1,0,1,1.3373579752147637,-0.1218852136912037,0
1,0,0,0,59,1,0,2,2,2,2,2,2,2,1,1,-1.5093002860698053,-0.5226420966341817,1
0,0,1,0,71,1,1,2,2,2,2,2,2,2,1,2,-1.3464441800535252,-0.24299755103628035,0
0,1,0,0,16,1,0,1,0,0,0,1,1,1,0,0,0.9867188081797119,-0.3409073607565528,1
1,0,1,0,57,1,0,0,1,1,0,1,0,0,1,0,-0.16656830993557775,0.5152018864007071,0
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,-1.328164413051698,-0.9972011202524403,1
1,1,1,0,20,1,1,1,0,1,0,1,1,1,0,0,1.4054916522215746,-0.049120674156137516,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.19404163910047081,-0.9769789363282534,1
1,0,1,0,5,1,1,1,0,1,0,1,0,0,0,0,0.6859335511496437,-0.831052478098039,1
0,0,1,0,52,1,1,1,0,1,1,0,1,1,0,0,1.3390197722149297,1.4754023968795196,1
1,1,1,0,21,1,0,0,1,1,0,0,0,1,0,3,0.0062585780816991655,-0.41658601413222235,0
1,0,0,0,14,0,2,0,0,0,1,1,1,1,0,0,-0.32443902495135946,-0.6673101875241355,0
0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,3,-0.4723389579661445,-0.9000860688523326,0
0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,1,-0.3194536339508611,-0.8655803117851879,0
0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,-0.45073559696398474,-0.7881576054291574,0
0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,1,-1.3082228490497045,-0.9969362008123855,0
0,0,0,0,68,1,1,0,1,0,0,0,0,0,0,1,-0.3427187919531867,0.6201099846624286,0
1,0,1,1,18,1,0,1,0,0,1,0,1,1,0,1,1.0099839661820376,-0.22224552823198357,1
0,0,0,0,22,1,1,1,0,0,0,0,0,0,2,2,0.37351571511841225,-0.22063393497164996,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,-0.6784017859867436,-0.5987843590299471,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.17410007509847752,-0.9772438557683083,1
1,1,0,0,8,1,0,1,0,1,0,0,0,0,0,0,0.32366180511342857,-0.7403396464992565,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,-0.6617838159850824,-0.8159079167749032,1
1,1,0,0,24,1,1,1,0,0,0,0,0,0,0,0,0.3768393091187443,-0.2519385821381316,1
1,0,0,0,35,1,0,0,1,1,1,0,0,0,2,1,-0.11837619693076007,-0.11572583670992836,0
1,0,1,1,23,1,0,1,0,1,1,1,0,0,2,1,0.7324638671542948,-0.15122504167727863,0
0,1,0,0,6,1,0,1,0,0,0,0,1,1,0,0,0.817215514162767,-0.7574490270027991,0
0,0,0,0,12,1,0,2,2,2,2,2,2,2,0,1,-1.4976677070686424,-0.9108594594145633,0
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.479387940066815,-0.9992100926728564,0
0,0,1,1,71,1,0,1,0,0,1,0,0,0,1,0,0.3751775121185783,1.3922176927022958,0
1,1,1,0,35,1,1,1,0,0,1,0,1,1,0,0,1.1977670272008092,0.5096165015395505,0
1,0,1,1,40,1,1,0,0,0,1,0,1,1,0,0,0.3253236021135946,0.323400211800994,0
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0.29374945911043815,-0.9756543391279792,1
1,0,0,0,23,1,0,0,0,0,0,0,1,1,2,3,0.004596781081533137,-0.34152550611668087,0
0,1,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1.0199547481830342,-0.833260140098496,1
1,0,0,0,4,1,0,1,0,0,1,1,0,1,0,0,0.852113251166256,-0.8506785932821025,0
0,0,1,1,68,0,2,0,0,1,1,1,1,1,1,2,-0.1482885429337505,0.8061055082009395,0
1,0,0,1,38,1,1,1,0,1,0,0,0,0,0,1,0.5679459641378486,0.37901121759250833,0
1,0,1,1,52,1,1,2,2,2,2,2,2,2,1,1,-1.328164413051698,-0.46546365082234264,0
1,1,1,0,32,1,1,1,0,0,0,0,0,0,0,0,0.3369561811147577,0.008852529975865893,1
1,0,1,1,29,1,0,0,0,0,1,1,1,1,1,1,0.35855954211691704,-0.10106696102689318,0
1,1,1,1,38,1,1,1,0,1,0,0,1,1,0,0,1.2093996062019723,0.6439968875073744,0
1,0,0,1,48,1,1,0,1,0,1,0,1,1,2,2,0.46491455012754906,0.6177698629419439,0
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,3,-1.5126238800701375,-0.9996516250729478,0
0,0,0,0,22,1,0,1,1,0,0,1,0,1,0,0,0.8072447321617704,-0.17531063410226558,0
0,0,0,0,43,1,1,1,1,1,1,1,1,1,1,2,1.6713791722481544,1.1531941279128055,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0.1524967140963177,-0.8573236559034785,0
1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0.5264010391336955,-0.8246723349167179,1
1,0,1,1,51,1,1,1,1,1,0,1,1,1,2,2,1.505199472231542,1.5025787161051463,0
1,0,0,0,71,1,0,2,2,2,2,2,2,2,1,2,-1.491020519067978,-0.40983056841082366,0
0,0,1,1,38,1,0,0,1,1,0,1,1,1,2,2,0.5164302571326989,0.34234195176491594,1
1,1,1,0,24,1,0,1,0,0,1,0,1,1,0,0,0.9435120861753927,-0.02307026255074369,1
1,0,1,0,35,1,1,1,0,0,0,1,1,0,0,2,0.8886727851699106,0.4208022592611613,0
0,1,0,0,54,1,1,0,1,1,0,1,1,1,2,3,0.5878875281398424,0.9125589698629811,1
0,0,1,1,72,0,2,0,0,1,1,1,1,1,1,0,-0.15825932493474712,0.8745430302151097,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.6634456129852486,-0.9883704722506119,0
0,0,1,1,9,1,0,0,1,0,0,0,0,0,2,1,-0.5371490409726232,-0.8216919912161008,0
1,0,0,0,69,0,2,0,1,1,0,1,1,1,1,3,-0.1565975279345811,0.8359972516871286,0
0,0,1,0,52,1,1,1,0,1,0,1,1,1,0,2,1.260915313207122,1.2604865011350206,0
0,1,1,0,11,1,0,1,0,0,0,1,1,0,0,0,0.6028437011413375,-0.619580535074253,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.18573265409964018,-0.9467560435419956,1
0,1,1,1,28,0,2,0,0,0,0,0,1,0,0,0,-0.9592454790148185,-0.578253102425696,0
0,1,0,0,17,1,1,1,0,0,1,0,0,0,0,2,0.5945347161405069,-0.35907641902031484,0
0,0,1,1,35,1,0,2,2,2,2,2,2,2,1,1,-1.4926823160681442,-0.681704143767116,0
0,0,0,0,8,1,0,2,2,2,2,2,2,2,2,1,-1.5142856770703037,-0.9366449515799022,0
1,0,0,0,46,1,1,1,0,1,1,0,1,0,2,2,1.001674981181207,0.9447246052096409,0
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.30205844411126875,-0.7824176842279689,1
0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,1,0.5264010391336955,-0.9393603758404643,1
1,0,1,1,68,1,1,0,0,1,1,1,0,1,2,3,0.3668685271177477,1.3292993256892682,1
0,0,0,0,43,1,1,1,0,1,1,0,1,1,1,0,1.3240635992134344,1.0934768708004408,1
0,0,0,0,68,1,1,0,1,1,1,1,1,1,1,0,0.7773323861587804,1.7065887615673871,0
0,0,0,0,36,1,0,1,0,1,0,0,1,1,0,2,0.9983513871808746,0.5661988786112662,0
1,0,1,0,63,1,1,1,0,1,1,0,1,1,0,0,1.284180471209448,1.9072873140289426,1
0,1,0,0,32,1,0,0,0,1,0,1,0,0,0,3,-0.3360716039525224,-0.2001026783673989,0
0,0,1,0,71,1,1,0,1,1,1,1,1,1,1,2,0.6975661301508064,1.739858227914276,0
0,0,1,1,66,1,1,0,1,1,1,0,0,0,0,3,0.08934842809000533,0.9825639318974756,0
1,0,0,0,63,1,0,2,2,2,2,2,2,2,2,1,-1.4710789550659844,-0.4217298665932874,0
0,0,0,1,41,1,0,2,2,2,2,2,2,2,2,2,-1.479387940066815,-0.6262255976956289,0
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.2438955491054545,-0.9763166377281163,0
0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0.852113251166256,-0.9338853740793308,1
0,0,1,0,70,1,0,2,2,2,2,2,2,2,1,3,-1.505976692069473,-0.4326136402555409,0
0,0,0,0,23,0,2,0,0,0,0,0,1,1,0,0,-0.6584602219847501,-0.5680095507435752,0
0,1,1,0,64,1,0,1,1,1,1,0,0,1,2,3,1.071470455188184,1.8312995879732088,0
1,0,1,1,37,1,1,0,1,0,1,1,0,0,1,2,-0.06519869292544432,-0.002009167066383012,0
1,0,0,1,17,1,0,0,0,0,0,0,0,0,2,1,-0.670092800985913,-0.7072909463524136,0
0,1,0,0,7,1,0,1,0,0,0,0,1,1,0,0,0.810568326162103,-0.7545569897822003,0
1,0,1,1,4,1,1,1,0,1,1,0,0,0,0,3,0.66599198714765,-0.8439452241807084,1
0,1,0,0,21,0,2,0,1,0,0,0,1,0,0,0,-0.7598298389948838,-0.6372197544579054,1
0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,3,0.5147684601325327,-0.6346147132973659,1
0,1,0,0,16,1,1,0,1,0,0,0,0,0,0,0,-0.35435137095434965,-0.6156288200934348,0
1,0,1,0,64,1,1,1,0,1,0,1,1,1,1,0,1.3456669602155942,2.0046010550090916,0
1,1,1,0,27,0,2,0,1,0,0,0,0,0,0,2,-1.1304105700319294,-0.652673388461105,1
1,0,1,1,42,1,1,1,1,0,0,0,1,1,2,0,1.074794049188516,0.7653741442925059,0
1,0,0,1,5,1,0,2,2,2,2,2,2,2,0,1,-1.481049737066981,-0.9711727852670512,0
0,0,0,0,41,1,0,1,0,1,0,1,1,1,1,3,1.1312951471941644,0.7399418780472401,0
1,0,1,0,58,1,0,0,0,0,1,0,0,0,2,2,-0.48064794296697516,0.2628219665084512,0
0,0,0,0,47,1,0,2,2,2,2,2,2,2,1,1,-1.4694171580658184,-0.5905939330082512,0
1,0,0,0,18,1,0,1,0,0,0,1,0,0,0,3,0.3701921211180802,-0.4019050618291826,0
1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,3,1.0548524851865226,-0.7906743401096785,1
1,0,1,0,23,1,0,0,1,0,0,0,0,1,0,3,-0.15992112193491315,-0.3873565692461703,0
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.51594747407047,-0.999695778312957,0
1,0,1,0,71,1,1,1,0,0,1,0,1,1,2,2,1.1263097561936661,2.0661727482018404,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,1,2,1.5899511192400142,2.580028155428235,0
1,0,1,1,33,1,0,2,2,2,2,2,2,2,2,1,-1.4677553610656522,-0.7033833846116047,0
1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0.6942425361504743,-0.9280129931581148,1
1,0,0,1,24,0,2,0,1,0,0,1,0,0,1,1,-0.9642308700153168,-0.6413260057787555,0
0,0,1,1,56,1,1,1,0,1,1,1,0,1,2,2,1.1628692901973208,1.4681391888980155,0
1,0,0,0,37,1,0,1,0,1,0,0,1,1,0,2,1.0415581091851935,0.6020292328786849,0
0,0,0,0,43,1,1,0,0,1,1,1,1,1,2,2,0.6759627691486465,0.6088509084600974,0
1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,-1.3098846460498705,-0.9969582774323902,0
0,0,1,0,25,1,1,1,0,0,1,1,1,1,0,3,1.3356961782145975,0.12504178105992325,1
0,0,0,0,61,1,1,0,1,1,1,1,1,1,1,0,0.8271862961637642,1.3358119285906167,0
1,0,0,0,17,1,1,1,0,0,1,1,0,0,2,0,0.7308020701541288,-0.38548005654578177,0
0,0,1,0,41,1,0,1,0,1,1,1,0,0,2,3,0.7125223031523016,0.4661476367505503,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.4690153639658122,-0.9857875077100772,1
1,1,1,1,72,0,2,0,1,1,1,1,1,1,1,3,0.0012731870812006066,1.0813347297979268,0
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,2,0.8670694241677507,-0.9680379052264022,1
1,0,0,0,48,1,1,1,0,1,1,0,1,1,1,3,1.440389389225063,1.2292922370685615,0
1,1,1,0,11,1,0,2,2,2,2,2,2,2,0,1,-1.4893587220678117,-0.9133320408550751,1
0,1,1,0,55,1,1,1,0,1,1,0,0,0,0,0,0.6875953481498097,1.1441868669509403,1
0,0,0,0,42,0,2,0,1,1,1,1,0,1,2,0,-0.33274800995219006,0.028765641219988924,0
1,0,0,0,44,1,1,1,0,0,1,0,0,1,0,1,0.852113251166256,0.7857950177967341,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.6900343649879065,-0.9887236981706852,0
0,0,0,0,27,1,1,1,0,0,0,0,1,1,0,3,1.0249401391835322,0.13773583756255162,0
1,1,1,0,27,1,1,0,0,1,1,1,1,1,0,3,0.66599198714765,0.011590030856432822,0
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-0.6800635829869098,-0.9687222804465437,0
0,0,0,0,19,1,0,2,2,2,2,2,2,2,0,1,-1.491020519067978,-0.845865890121106,0
0,1,1,0,42,1,1,1,0,0,0,0,1,1,0,0,1.0066603721817051,0.7334734283859008,0
0,0,0,0,66,1,1,0,1,1,1,1,1,1,1,2,0.8404806721650928,1.626009098550703,0
1,1,1,0,33,1,1,1,1,0,1,1,1,1,0,3,1.5002140812310438,0.6231786348430639,0
0,0,0,0,34,1,0,1,0,1,0,0,0,0,0,2,0.3053820381116013,0.10647534363607894,1
1,1,0,0,33,0,2,0,0,0,1,1,1,1,0,0,-0.3377334009526884,-0.21175913372981234,0
0,0,1,1,23,1,0,2,2,2,2,2,2,2,2,1,-1.4860351280674797,-0.8248710244967591,0
0,0,0,0,32,1,0,2,2,2,2,2,2,2,2,3,-1.4960059100684764,-0.7325686762576475,0
0,0,0,0,11,1,0,2,2,2,2,2,2,2,2,2,-1.4860351280674797,-0.903198872272977,0
1,0,1,1,69,1,1,1,0,0,1,0,1,1,0,2,1.1528985081963241,2.0859313231059313,1
0,0,1,0,68,1,0,0,1,0,0,1,0,0,2,3,-0.2945266789483693,0.6912187776971519,0
1,0,0,0,20,1,0,2,2,2,2,2,2,2,1,1,-1.4976677070686424,-0.8229724351763659,0
1,0,0,0,72,1,0,2,2,2,2,2,2,2,1,2,-1.4943441130683104,-0.35965041114043367,0
1,0,1,1,60,1,1,1,1,0,1,0,1,0,2,3,1.0182929511828682,1.5580351855566288,0
1,1,1,1,32,1,0,1,0,1,0,0,1,1,0,1,0.9701008381780506,0.2552717624668877,0
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.491020519067978,-0.9993646290128884,1
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.5009913010689746,-0.9994970887329159,1
1,1,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0.5513279941361873,-0.9049650018733428,1
0,0,1,0,46,1,1,2,2,2,2,2,2,2,2,3,-1.3397969920528607,-0.5374113554172396,0
0,0,1,0,29,1,1,1,0,0,0,0,0,0,0,0,0.3386179781149238,-0.059275919358240184,0
1,0,0,0,51,1,1,1,0,1,1,1,0,0,0,0,0.7507436341561221,0.9668233018342166,0
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,3,0.1957034361006373,0.5571033111693829,0
0,0,1,1,16,1,0,1,0,1,0,0,0,0,0,3,0.2821168801092755,-0.4801887563653915,0
1,0,1,0,70,1,1,1,0,1,1,1,0,1,1,3,1.1279715531938321,2.020275455212337,0
0,0,1,1,40,1,1,2,2,2,2,2,2,2,1,1,-1.328164413051698,-0.555712873401029,0
0,0,1,1,22,1,0,1,0,1,0,0,0,1,0,0,0.6161380771426662,-0.19312646644595438,1
0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0.35025055711608644,-0.9749037340478236,1
0,0,1,1,5,1,1,2,2,2,2,2,2,2,0,1,-1.3447823830533592,-0.9497584638626173,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,3,0.16911468409797895,-0.7805632481475849,0
1,0,0,1,29,1,1,1,0,1,1,1,0,1,2,2,1.1894580421999785,0.24158425806405365,0
1,0,1,1,44,1,1,2,2,2,2,2,2,2,2,1,-1.2982520670487077,-0.5178293934731851,0
0,0,0,0,10,0,2,0,1,1,1,0,0,0,0,3,-0.7997129669988705,-0.8097706164136325,0
0,1,1,0,55,1,1,0,0,0,0,0,0,0,0,3,-0.43577942396248975,0.24516067050479431,0
1,1,1,0,52,1,1,1,0,1,1,0,1,1,2,3,1.3406815692150957,1.3657036720768059,0
0,0,1,1,10,1,1,1,0,0,0,0,0,1,0,0,0.7042133181514709,-0.629051405056214,0
1,0,0,0,18,1,1,1,0,0,0,0,0,0,0,3,0.3602213391170831,-0.3921913490271714,0
0,0,1,0,68,1,1,0,1,0,0,1,0,0,2,3,-0.21642221994056143,0.7472492392687531,0
0,0,1,1,61,1,0,2,2,2,2,2,2,2,0,1,-1.5076384890696393,-0.48601698404659827,1
0,0,1,1,72,0,2,0,1,1,1,1,1,1,1,2,0.014567563082529782,1.1043385678426896,0
1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,-0.3759547319565092,-0.9553880019637829,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,3,-0.6435040489832551,-0.7790399613672695,1
1,0,1,0,41,1,0,2,2,2,2,2,2,2,1,0,-1.4960059100684764,-0.6110148065124794,0
0,0,0,0,26,0,2,0,0,0,1,1,1,0,0,2,-0.6750781919864113,-0.48546506854648397,0
1,0,1,0,36,1,0,2,2,2,2,2,2,2,2,3,-1.4594463760648215,-0.6902257190888803,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,1,2,1.638143232244832,2.7308335466794604,0
1,0,1,0,35,1,1,1,0,0,0,1,0,1,0,3,0.8338334841644283,0.387621099394291,0
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,-0.32277722795119346,-0.9838447651496749,0
0,0,1,1,16,1,1,1,1,0,1,1,1,1,0,0,1.6015836982411773,-0.17694430398260386,0
0,1,0,0,49,1,1,1,1,0,0,0,1,1,0,2,1.222693982203301,1.2305947576488312,0
0,0,1,0,54,1,1,1,1,1,1,1,1,1,2,1,1.6580847962468257,1.6628991305783412,0
0,0,0,1,18,1,1,0,1,0,0,0,0,1,0,0,0.0012731870812006066,-0.4930152725880472,0
0,0,1,0,36,1,0,1,0,0,0,0,0,1,0,0,0.5197538511330313,0.2889165313538541,0
0,0,0,0,60,1,1,1,0,1,1,0,1,1,0,0,1.3672703212177542,1.8160887967900596,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.15914390209698231,-0.9774425453483493,1
0,0,1,1,52,1,1,2,2,2,2,2,2,2,1,3,-1.3198554280508674,-0.4472945925585806,0
1,0,1,1,8,1,0,1,0,0,1,0,1,1,0,0,0.9966895901807085,-0.6727851892852692,0
1,0,1,1,72,1,0,1,1,1,0,1,1,1,1,3,1.3539759452164248,2.3525948161411447,0
0,0,0,0,64,1,1,2,2,2,2,2,2,2,2,1,-1.33148800705203,-0.2828237735245265,0
0,1,0,0,22,1,0,0,1,0,1,1,0,1,0,1,0.1657910900976469,-0.32580695267342624,0
1,0,1,0,60,0,2,0,0,1,1,1,1,1,0,3,-0.15161213693408254,0.5735945463127975,0
0,0,1,1,28,1,0,1,0,0,0,0,0,1,0,0,0.5413572121351906,-0.024814315531104924,1
0,0,1,0,61,1,1,2,2,2,2,2,2,2,1,1,-1.341458789053027,-0.38210233368508234,0
0,0,0,0,24,1,1,1,0,1,1,0,1,1,0,0,1.3091074262119398,0.09331767811335473,0
1,0,1,1,28,1,0,1,0,1,1,1,1,0,2,3,0.9352031011745622,0.21416509601837647,0
0,0,1,1,30,1,0,0,0,1,1,1,1,1,1,3,0.5330482271343601,0.0379715917618952,0
1,0,1,0,2,1,0,2,2,2,2,2,2,2,0,1,-1.4876969250676457,-0.9913728925712337,0
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.34360336911542183,-0.974992040527842,0
1,0,0,1,6,1,0,2,2,2,2,2,2,2,0,1,-1.4993295040688086,-0.9636005046054833,0
0,0,1,0,24,1,0,0,0,1,0,0,1,1,0,3,0.15582030809665026,-0.2954957534071503,0
1,0,1,1,4,1,1,1,0,0,1,0,1,1,0,0,1.2093996062019723,-0.8377637705794284,1
1,0,0,0,7,1,1,1,0,1,0,0,1,1,0,0,1.1645310871974868,-0.7108894354131587,1
1,1,1,0,72,1,1,1,1,1,1,1,1,1,1,3,1.7046151122514768,2.702884545753673,0
1,0,0,0,70,0,2,0,0,0,0,1,0,1,1,1,-0.8213163280010304,0.22802921338124713,0
1,1,1,0,64,1,1,1,0,0,1,1,1,1,1,0,1.2409737492051283,1.8787863976030412,0
1,0,1,1,72,1,1,1,0,1,0,0,1,0,2,0,0.8288480931639302,1.901083783807658,0
0,0,0,1,44,1,0,2,2,2,2,2,2,2,1,1,-1.491020519067978,-0.6248568472553455,0
0,0,1,1,13,1,0,0,0,0,0,0,0,1,0,0,-0.29286488194820304,-0.683911805767573,1
0,1,0,0,17,1,0,2,2,2,2,2,2,2,2,1,-1.4660935640654862,-0.8621805123044841,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.32443902495135946,-0.9838668417696795,1
1,0,1,0,9,1,0,0,0,0,1,0,1,1,0,1,0.17576187209864355,-0.7589502371631098,0
1,0,1,0,24,1,0,0,1,0,0,1,0,0,0,1,-0.37096934095601086,-0.42738148131445763,0
0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.3303089931140932,-0.9751686534878786,1
1,0,0,0,24,1,1,1,0,1,0,0,0,0,0,0,0.5147684601325327,-0.18623856100452824,1
1,1,1,1,35,1,0,0,0,1,0,1,1,1,0,0,0.3751775121185783,0.2048266857564429,0
0,0,1,1,7,1,0,0,1,1,1,1,1,0,0,0,0.3635449331174156,-0.7635200975040561,0
1,0,0,0,5,1,0,1,0,0,0,1,1,1,0,0,1.0415581091851935,-0.8079603335732576,1
0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,3,0.14086413509515505,-0.5689146921637626,1
1,0,1,1,11,1,0,2,2,2,2,2,2,2,1,1,-1.4993295040688086,-0.9084751844540695,0
0,0,1,0,48,0,2,0,1,0,1,0,0,1,0,3,-0.6468276429835874,-0.06106412557861052,1
0,1,0,0,20,1,0,1,0,0,0,0,0,1,0,0,0.5546515881365198,-0.270085563781889,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,2,3,1.4536837652263923,2.5257859000770044,0
0,0,1,1,8,1,0,1,0,1,0,0,1,0,0,0,0.6244470621434969,-0.7078870150925372,1
1,0,1,1,72,1,1,1,0,0,0,0,0,1,1,2,0.6560212051466533,1.6988177913257785,0
0,0,0,0,15,1,1,1,0,1,0,0,1,1,0,0,1.1761636661986499,-0.3833827776453475,0
1,0,0,0,72,1,1,0,0,1,1,1,1,1,1,3,0.7922885591602752,1.7302107449722781,0
0,0,1,1,0,0,2,0,1,0,1,1,1,0,1,3,-0.4058670779594996,-8.424012272606612e-17,0
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.31867641411293,-0.9753231898279107,1
1,0,1,1,63,1,1,1,0,1,1,0,1,1,1,3,1.330710787214099,1.9047485027284168,0
0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,-0.1914952649380696,-0.9577502003042719,0
0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0.3203382111130965,-0.9466015072019637,1
1,1,1,0,61,1,1,0,0,1,0,0,0,1,2,3,-0.023653767921291244,0.7149732208220703,0
1,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.4744025490663168,-0.9991438628128426,0
1,0,0,0,22,0,2,0,0,1,1,0,0,1,2,3,-0.6983433499887371,-0.6091824470521001,1
1,0,1,0,28,1,0,0,1,1,0,1,0,0,0,1,-0.12834697893175695,-0.21972879355146246,0
0,0,1,0,70,1,0,2,2,2,2,2,2,2,1,3,-1.4943441130683104,-0.39104336478693363,0
0,1,0,0,5,0,2,0,0,1,0,0,0,0,0,0,-1.2068532320395708,-0.9502883027427269,1
0,0,0,0,12,1,1,1,1,1,1,0,0,1,0,3,1.1612074931971548,-0.4613353228814878,1
1,0,0,0,34,1,1,1,1,1,1,1,1,1,2,2,1.7112623002521414,0.7134057808017458,0
0,1,1,0,71,1,1,1,1,0,0,0,0,0,1,2,0.529724633134028,1.4979867791441956,0
0,0,1,1,70,1,1,0,1,0,0,0,0,1,2,3,0.014567563082529782,0.9977967997006296,0
0,0,1,1,52,1,0,1,1,0,1,1,0,0,0,3,0.6410650321451581,0.902271264940851,0
1,0,0,1,69,1,1,0,1,1,1,1,1,0,1,2,0.4881797081298749,1.421402984348339,0
0,1,0,0,20,1,1,1,0,1,1,0,0,1,0,0,0.9750862291785487,-0.2211637738517596,1
1,0,0,1,11,1,1,1,0,0,1,0,0,0,0,1,0.4399875951250572,-0.6320538253768356,0
1,0,1,0,2,1,0,1,0,0,0,1,1,1,0,0,0.9784098231788813,-0.9341944467593948,1
0,0,1,1,6,1,1,1,0,0,0,1,0,0,0,0,0.5230774451333634,-0.7861265563887369,1
0,0,0,0,1,1,0,2,2,2,2,2,2,2,0,1,-1.4926823160681442,-0.999386705632893,0
1,1,1,1,20,1,0,1,1,0,1,1,0,1,2,2,0.9817334171792133,-0.20531276068847765,0
1,0,0,0,61,1,1,1,1,0,1,0,1,1,0,0,1.3855500882195813,1.7735692266612557,0
0,1,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0.31867641411293,-0.8603260762241001,1
0,0,0,0,56,1,1,1,0,1,0,1,1,1,0,3,1.3523141482162588,1.6043740109462234,0
1,0,0,0,30,1,1,1,1,1,1,1,0,0,0,2,1.0049985751815391,0.25127589424606045,0
1,0,0,0,40,1,1,1,0,0,1,1,1,1,0,3,1.330710787214099,0.8162386767830375,1
0,0,0,0,28,1,0,0,1,0,0,1,0,0,2,1,-0.34770418295368527,-0.325409573513344,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0.17576187209864355,-0.8745434195070438,0
0,1,1,0,27,1,0,1,1,0,0,0,0,0,0,3,0.3469269631157544,-0.1562805876583254,1
1,0,0,0,12,1,0,2,2,2,2,2,2,2,0,2,-1.4860351280674797,-0.89094634817044,0
1,0,1,1,67,1,1,1,0,1,1,0,1,1,2,0,1.3506523512160928,2.077917510044272,0
